month,outlet_name,conflict_name,sentiment_category,sentiment,sentiment_score
2022-05,NPR,Russian Invasion of Ukraine,"{'positive': 9, 'neutral': 8, 'negative': 1}",0.06447070186027617,0.4444444444444444
2022-05,Politico,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 3}",0.1277637314184933,0.5
2022-05,Press TV,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.06533840388007053,0.6666666666666666
2022-05,ProPublica,Russian Invasion of Ukraine,{'positive': 2},0.26757862964408025,1.0
2022-05,RIA Novosti,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.25,0.3333333333333333
2022-05,RTVE,Israel-Palestine Conflict,"{'positive': 1, 'neutral': 1}",0.09926960076960076,0.5
2022-05,RTVE,Russian Invasion of Ukraine,{'neutral': 3},0.012231559290382799,0.0
2022-05,Radio France Internationale (RFI),Russian Invasion of Ukraine,"{'neutral': 3, 'negative': 1, 'positive': 1}",0.01170384085837726,0.0
2022-05,Reuters,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 2}",0.15316609010317617,0.5
2022-05,Sky News,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 2, 'negative': 1}",-0.08346048083597345,0.16666666666666666
2022-05,TASS,Russian Invasion of Ukraine,{'positive': 1},0.0640846151484449,1.0
2022-05,Tasnim News Agency,Israel-Palestine Conflict,"{'positive': 1, 'neutral': 1}",0.2577380952380952,0.5
2022-05,Tasnim News Agency,Russian Invasion of Ukraine,{'neutral': 2},0.0058080808080808,0.0
2022-05,The Atlantic,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 2}",0.017535076454694428,0.2857142857142857
2022-05,The Daily Telegraph,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.04810604478367627,0.3333333333333333
2022-05,The Diplomat,Israel-Palestine Conflict,"{'positive': 2, 'neutral': 1}",0.07620778448872499,0.6666666666666666
2022-05,The Diplomat,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 5}",0.045813532938235646,0.5
2022-05,The Economist,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 4}",0.03986376490568641,0.4444444444444444
2022-05,The Globe and Mail,Russian Invasion of Ukraine,"{'positive': 8, 'neutral': 8}",0.07261309866022778,0.5
2022-05,The Guardian,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 1}",0.02125586219336217,0.2
2022-05,The Hill,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 5, 'negative': 3}",-0.018721603556757282,0.15384615384615385
2022-05,The Hindu,Russian Invasion of Ukraine,{'positive': 1},0.185064935064935,1.0
2022-05,The Independent,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.18410310671076222,0.3333333333333333
2022-05,The Intercept,Israel-Palestine Conflict,{'neutral': 1},,0.0
2022-05,The Intercept,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 2, 'negative': 1}",0.013747678563966572,0.1111111111111111
2022-05,The Japan Times,Israel-Palestine Conflict,{'positive': 1},0.0522727272727272,1.0
2022-05,The Japan Times,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 5, 'negative': 1}",0.08921868772649257,0.2857142857142857
2022-05,The Jerusalem Post,Israel-Palestine Conflict,{'neutral': 3},0.0052704059225798,0.0
2022-05,The Jerusalem Post,Russian Invasion of Ukraine,"{'positive': 9, 'neutral': 7, 'negative': 1}",0.10529263244311363,0.47058823529411764
2022-05,The Mirror,Russian Invasion of Ukraine,"{'neutral': 9, 'positive': 5, 'negative': 1}",0.060494461135379374,0.26666666666666666
2022-05,The New Statesman,Israel-Palestine Conflict,{'neutral': 2},-0.0007656977383103999,0.0
2022-05,The New Statesman,Russian Invasion of Ukraine,"{'neutral': 10, 'positive': 4, 'negative': 2}",-0.04343648664791839,0.125
2022-05,The New York Times,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 5, 'negative': 1}",0.08448791449065643,0.2857142857142857
2022-05,The Observer,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.033531746031746,0.5
2022-05,The South China Morning Post,Russian Invasion of Ukraine,"{'positive': 2, 'negative': 1, 'neutral': 1}",0.008054812930699437,0.25
2022-05,The Spectator,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 4}",0.06640340793465792,0.4
2022-05,The Straits Times,Russian Invasion of Ukraine,{'neutral': 1},0.0323148148148148,0.0
2022-05,The Sun,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.0740124775322143,0.6666666666666666
2022-05,The Sydney Morning Herald,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 1}",0.021648139606378076,0.2
2022-05,The Times,Russian Invasion of Ukraine,"{'positive': 6, 'neutral': 3, 'negative': 1}",0.08043331079694713,0.5
2022-05,The Times of India,Russian Invasion of Ukraine,"{'neutral': 6, 'negative': 3, 'positive': 2}",-0.012328158450137315,-0.09090909090909091
2022-05,The Wall Street Journal,Israel-Palestine Conflict,{'neutral': 1},0.0291747651441528,0.0
2022-05,The Wall Street Journal,Russian Invasion of Ukraine,"{'neutral': 21, 'positive': 7, 'negative': 2}",0.026431683595201254,0.16666666666666666
2022-05,The Washington Post,Russian Invasion of Ukraine,"{'neutral': 4, 'negative': 1}",-0.049999999999999996,-0.2
2022-05,USA Today,Russian Invasion of Ukraine,"{'neutral': 13, 'positive': 9}",0.05477723769838507,0.4090909090909091
2022-05,Vox,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 3, 'negative': 1}",0.039648210432823384,0.2222222222222222
2022-06,20 Minutos,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.0650421270980481,0.5
2022-06,Al Jazeera,Russian Invasion of Ukraine,{'neutral': 1},,0.0
2022-06,Amnesty International publications,Russian Invasion of Ukraine,"{'neutral': 7, 'positive': 2}",0.047169852661414186,0.2222222222222222
2022-06,Arab News,Israel-Palestine Conflict,{'positive': 1},0.1120786070469614,1.0
2022-06,BBC News,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 2}",0.040862230649052325,0.5
2022-06,Bloomberg,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 2}",0.15356331168831167,0.6
2022-06,BuzzFeed News,Russian Invasion of Ukraine,{'neutral': 1},0.0445331695331695,0.0
2022-06,CBC News,Russian Invasion of Ukraine,"{'neutral': 4, 'negative': 1, 'positive': 1}",-0.02149262134625995,0.0
2022-06,CBS News,Russian Invasion of Ukraine,{'neutral': 1},,0.0
2022-06,CNN ,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 2}",0.11398732715696998,0.7142857142857143
2022-06,Channel 4 News,Russian Invasion of Ukraine,{'positive': 1},0.1493197278911564,1.0
2022-06,China Daily,Russian Invasion of Ukraine,{'negative': 2},-0.0726628151260504,-1.0
2022-06,Council on Foreign Relations,Israel-Palestine Conflict,{'neutral': 1},-0.0170771756978653,0.0
2022-06,Council on Foreign Relations,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 3, 'negative': 1}",0.04518928802327942,0.2857142857142857
2022-06,Daily Mail,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 1}",0.10684096767430096,0.75
2022-06,Dawn,Russian Invasion of Ukraine,{'negative': 1},-0.1024305555555555,-1.0
2022-06,Der Spiegel,Russian Invasion of Ukraine,{'neutral': 2},0.0221257505934925,0.0
2022-06,Deutsche Welle,Russian Invasion of Ukraine,{'neutral': 1},,0.0
2022-06,El Confidencial,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.04582778691178194,0.3333333333333333
2022-06,El Mundo,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 2}",0.05494379509379508,0.4
2022-06,El País,Russian Invasion of Ukraine,{'neutral': 5},-0.005575422029943534,0.0
2022-06,Financial Times,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.025052963028797032,0.25
2022-06,Foreign Affairs,Israel-Palestine Conflict,{'neutral': 1},0.0386894771894771,0.0
2022-06,Foreign Affairs,Russian Invasion of Ukraine,"{'neutral': 7, 'positive': 6}",0.09699792384654374,0.46153846153846156
2022-06,Foreign Policy,Russian Invasion of Ukraine,"{'neutral': 4, 'negative': 3, 'positive': 3}",0.03730976780535142,0.0
2022-06,Fox News,Russian Invasion of Ukraine,{'positive': 2},0.13802933177933174,1.0
2022-06,France 24,Israel-Palestine Conflict,{'positive': 2},0.07504329004329,1.0
2022-06,France 24,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 1}",0.0263425722736647,0.2
2022-06,Global Times,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 2}",0.05591932856479061,0.4
2022-06,Haaretz ,Israel-Palestine Conflict,"{'positive': 3, 'neutral': 1}",0.0758098705920436,0.75
2022-06,Haaretz ,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 1}",0.050510164204897075,0.75
2022-06,IRNA (Islamic Republic News Agency),Russian Invasion of Ukraine,{'positive': 1},0.098562049062049,1.0
2022-06,ITV News,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.0333937198067633,0.5
2022-06,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,"{'positive': 4, 'neutral': 3}",0.07709447675284536,0.5714285714285714
2022-06,International Crisis Group reports,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 2, 'negative': 1}",-0.16873054407713503,0.2
2022-06,Just Security,Israel-Palestine Conflict,{'positive': 1},0.0521012621916236,1.0
2022-06,Just Security,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 3}",0.055187415732789825,0.5
2022-06,Kommersant,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 2, 'negative': 1}",0.012329335553335541,0.14285714285714285
2022-06,L'Express,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 1}",0.03941691485850092,0.2
2022-06,La Croix,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 1}",0.0329787317212826,0.2
2022-06,La Razón,Russian Invasion of Ukraine,{'neutral': 1},-0.0239202657807309,0.0
2022-06,La Vanguardia,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 3}",0.08331423890637765,0.625
2022-06,Le Figaro,Russian Invasion of Ukraine,"{'positive': 3, 'negative': 1}",0.0394725184257446,0.5
2022-06,Le Monde,Israel-Palestine Conflict,{'positive': 1},0.6,1.0
2022-06,Le Monde,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.06004119504866655,0.25
2022-06,Le Parisien,Russian Invasion of Ukraine,{'neutral': 1},-0.0220205415499533,0.0
2022-06,Les Echos,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.04386136370074487,0.25
2022-06,Libération,Israel-Palestine Conflict,{'neutral': 1},-0.0166666666666666,0.0
2022-06,Libération,Russian Invasion of Ukraine,"{'neutral': 7, 'positive': 4}",0.09353672570499319,0.36363636363636365
2022-06,Los Angeles Times,Israel-Palestine Conflict,{'positive': 1},0.0527263573905364,1.0
2022-06,Los Angeles Times,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 2}",0.0662743703908738,0.5
2022-06,MSNBC ,Israel-Palestine Conflict,{'positive': 1},0.1399047619047619,1.0
2022-06,MSNBC ,Russian Invasion of Ukraine,{'positive': 1},0.0575757575757575,1.0
2022-06,Mediapart,Russian Invasion of Ukraine,{'neutral': 2},0.0319211658362601,0.0
2022-06,NBC News,Israel-Palestine Conflict,{'positive': 1},0.1839013054129332,1.0
2022-06,NBC News,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 4}",0.05308338671926583,0.5555555555555556
2022-06,NPR,Russian Invasion of Ukraine,"{'neutral': 10, 'positive': 4}",0.050736180790539424,0.2857142857142857
2022-06,Politico,Russian Invasion of Ukraine,{'neutral': 5},0.013614118602957867,0.0
2022-06,Press TV,Russian Invasion of Ukraine,"{'neutral': 3, 'negative': 2, 'positive': 1}",-0.006828927772915713,-0.16666666666666666
2022-06,RIA Novosti,Russian Invasion of Ukraine,{'neutral': 1},,0.0
2022-06,Radio France Internationale (RFI),Russian Invasion of Ukraine,"{'positive': 7, 'neutral': 5, 'negative': 1}",0.097020213350038,0.46153846153846156
2022-06,Reuters,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.05463538848304473,0.6666666666666666
2022-06,Sky News,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.04558822940612488,0.25
2022-06,TASS,Russian Invasion of Ukraine,{'positive': 2},0.05759487040737035,1.0
2022-06,Tasnim News Agency,Russian Invasion of Ukraine,{'positive': 2},0.10019096638448124,1.0
2022-06,The Atlantic,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 4, 'negative': 1}",0.04519115517095726,0.2727272727272727
2022-06,The Daily Telegraph,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 3}",0.05729115879072561,0.375
2022-06,The Diplomat,Israel-Palestine Conflict,"{'neutral': 2, 'positive': 1}",0.0862292879534258,0.3333333333333333
2022-06,The Diplomat,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 4, 'negative': 1}",0.06462406449932381,0.2727272727272727
2022-06,The Economist,Russian Invasion of Ukraine,"{'neutral': 3, 'negative': 1, 'positive': 1}",-0.0219196883974112,0.0
2022-06,The Globe and Mail,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 2, 'negative': 1}",0.012383045650004532,0.14285714285714285
2022-06,The Guardian,Russian Invasion of Ukraine,{'positive': 2},0.09288773148148144,1.0
2022-06,The Hill,Israel-Palestine Conflict,{'neutral': 1},0.0268141877963306,0.0
2022-06,The Hill,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 5}",0.07431802736376776,0.45454545454545453
2022-06,The Hindu,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 2}",0.05487452915081353,0.5
2022-06,The Independent,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 1}",0.055185466583399,0.75
2022-06,The Intercept,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.07120755351194791,0.6666666666666666
2022-06,The Japan Times,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 2, 'negative': 1}",0.019436532544487923,0.16666666666666666
2022-06,The Jerusalem Post,Israel-Palestine Conflict,"{'neutral': 4, 'positive': 1}",0.06086275864741975,0.2
2022-06,The Jerusalem Post,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 4}",0.044150288210177524,0.4
2022-06,The Mirror,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 3, 'negative': 1}",0.014785831917079877,0.2222222222222222
2022-06,The New Statesman,Israel-Palestine Conflict,{'neutral': 1},0.0189008731381612,0.0
2022-06,The New Statesman,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 4, 'negative': 1}",0.02703877222080648,0.2727272727272727
2022-06,The New York Times,Russian Invasion of Ukraine,"{'positive': 6, 'neutral': 2, 'negative': 1}",0.06378503895435264,0.5555555555555556
2022-06,The Observer,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.0393161343161343,0.5
2022-06,The South China Morning Post,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 2}",0.051814366208048517,0.2857142857142857
2022-06,The Spectator,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 2}",0.041086743846519065,0.2857142857142857
2022-06,The Sun,Russian Invasion of Ukraine,{'neutral': 6},0.0033030896044594,0.0
2022-06,The Sydney Morning Herald,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.0326106983845079,0.5
2022-06,The Times,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.06734929508993677,0.6666666666666666
2022-06,The Times of India,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 5, 'negative': 1}",0.04913673553928032,0.2857142857142857
2022-06,The Wall Street Journal,Israel-Palestine Conflict,{'neutral': 2},,0.0
2022-06,The Wall Street Journal,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 3}",0.024579863634880874,0.3333333333333333
2022-06,USA Today,Russian Invasion of Ukraine,"{'positive': 14, 'neutral': 5}",0.09641181133835805,0.7368421052631579
2022-06,Vox,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 2}",0.02781198934507756,0.4
2022-06,Xinhua News Agency,Russian Invasion of Ukraine,"{'negative': 1, 'neutral': 1, 'positive': 1}",-0.018568070475477903,0.0
2022-07,20 Minutos,Russian Invasion of Ukraine,{'neutral': 1},0.0213734567901234,0.0
2022-07,Al Jazeera,Russian Invasion of Ukraine,{'positive': 1},0.0536855505605505,1.0
2022-07,Amnesty International publications,Israel-Palestine Conflict,"{'neutral': 2, 'negative': 1, 'positive': 1}",0.0069685895191409775,0.0
2022-07,Amnesty International publications,Russian Invasion of Ukraine,"{'positive': 4, 'negative': 2, 'neutral': 2}",0.05445829861933297,0.25
2022-07,BBC News,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.1728349567099567,0.25
2022-07,Bloomberg,Russian Invasion of Ukraine,{'positive': 2},0.15021093676705125,1.0
2022-07,BuzzFeed News,Russian Invasion of Ukraine,{'positive': 2},0.0986202426046176,1.0
2022-07,CBC News,Russian Invasion of Ukraine,"{'neutral': 2, 'negative': 1}",-0.0361906252909277,-0.3333333333333333
2022-07,CNN ,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.03733445793238635,0.5
2022-07,Cadena SER,Russian Invasion of Ukraine,{'neutral': 1},0.05,0.0
2022-07,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,{'positive': 2},0.1113142319967137,1.0
2022-07,Carnegie Endowment for International Peace publications,Russian Invasion of Ukraine,{'negative': 1},-0.1105571847507331,-1.0
2022-07,China Daily,Israel-Palestine Conflict,{'neutral': 1},-0.002037037037037,0.0
2022-07,China Daily,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 2}",0.044958629202023453,0.5
2022-07,Council on Foreign Relations,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1, 'negative': 1}",0.12976049211486104,0.0
2022-07,Daily Mail,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.0714285714285714,0.3333333333333333
2022-07,Dawn,Israel-Palestine Conflict,{'neutral': 1},-0.0048532196969696,0.0
2022-07,Der Spiegel,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 2}",0.12355095715263421,0.3333333333333333
2022-07,Deutsche Welle,Israel-Palestine Conflict,{'positive': 1},0.1072727272727272,1.0
2022-07,Deutsche Welle,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",1.0,0.5
2022-07,El Confidencial,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.059842889536767,0.3333333333333333
2022-07,El Mundo,Russian Invasion of Ukraine,{'neutral': 2},-0.0043154761904762,0.0
2022-07,El País,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.06997504257384765,0.5
2022-07,Evening Standard,Russian Invasion of Ukraine,{'negative': 1},-0.0526936951936952,-1.0
2022-07,Financial Times,Russian Invasion of Ukraine,{'positive': 1},0.0563439762802581,1.0
2022-07,Foreign Affairs,Israel-Palestine Conflict,{'neutral': 1},,0.0
2022-07,Foreign Affairs,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 2}",0.043415109689056465,0.2857142857142857
2022-07,Foreign Policy,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 1}",0.02822625803606985,0.14285714285714285
2022-07,Fox News,Russian Invasion of Ukraine,"{'neutral': 6, 'negative': 1, 'positive': 1}",0.05023388648388647,0.0
2022-07,France 24,Israel-Palestine Conflict,{'negative': 1},-0.0883730158730158,-1.0
2022-07,France 24,Russian Invasion of Ukraine,{'neutral': 2},-0.00228968253968255,0.0
2022-07,Global Times,Russian Invasion of Ukraine,"{'positive': 4, 'neutral': 4}",0.132848993575541,0.5
2022-07,Haaretz ,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 1}",0.03771570455916154,0.14285714285714285
2022-07,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 4}",0.049088586242413204,0.5555555555555556
2022-07,International Crisis Group reports,Israel-Palestine Conflict,{'neutral': 3},0.00476058867602985,0.0
2022-07,International Crisis Group reports,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 2, 'negative': 1}",0.04646008797699124,0.14285714285714285
2022-07,Just Security,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.17258952044910947,0.25
2022-07,Kommersant,Russian Invasion of Ukraine,"{'positive': 1, 'negative': 1}",-0.056590909090909094,0.0
2022-07,L'Express,Russian Invasion of Ukraine,"{'positive': 1, 'negative': 1}",-0.07947786260286266,0.0
2022-07,La Croix,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.0513317837465564,0.25
2022-07,La Vanguardia,Russian Invasion of Ukraine,"{'positive': 6, 'neutral': 1}",0.07474908926853319,0.8571428571428571
2022-07,Le Figaro,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.07326304170374305,0.5
2022-07,Le Monde,Russian Invasion of Ukraine,"{'negative': 1, 'positive': 1}",-0.030102019540092898,0.0
2022-07,Le Parisien,Russian Invasion of Ukraine,{'neutral': 1},0.0441180912111144,0.0
2022-07,Les Echos,Russian Invasion of Ukraine,"{'neutral': 3, 'negative': 1}",0.0036487747145641652,-0.25
2022-07,Libération,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 2, 'negative': 1}",0.0077628422697059015,0.14285714285714285
2022-07,Los Angeles Times,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 1}",0.0176578945061416,0.16666666666666666
2022-07,MSNBC ,Russian Invasion of Ukraine,{'neutral': 2},0.030529430175648152,0.0
2022-07,Mediapart,Russian Invasion of Ukraine,{'negative': 1},-0.0531124967204512,-1.0
2022-07,Metro,Russian Invasion of Ukraine,{'neutral': 1},0.008068783068783,0.0
2022-07,NBC News,Russian Invasion of Ukraine,{'neutral': 4},0.020099206349206335,0.0
2022-07,NPR,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 3}",0.06388192107357386,0.5
2022-07,Politico,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1, 'negative': 1}",-0.2101197037300761,0.0
2022-07,Press TV,Russian Invasion of Ukraine,"{'negative': 2, 'positive': 1, 'neutral': 1}",-0.017447551152551123,-0.25
2022-07,ProPublica,Russian Invasion of Ukraine,{'neutral': 2},0.0,0.0
2022-07,RIA Novosti,Russian Invasion of Ukraine,{'neutral': 1},0.0,0.0
2022-07,RTVE,Russian Invasion of Ukraine,{'neutral': 1},,0.0
2022-07,Radio France Internationale (RFI),Israel-Palestine Conflict,{'neutral': 1},,0.0
2022-07,Radio France Internationale (RFI),Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 1}",0.047584436805025,0.16666666666666666
2022-07,Reuters,Russian Invasion of Ukraine,{'neutral': 2},0.0440151515151515,0.0
2022-07,TASS,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.0981249999999999,0.5
2022-07,Tasnim News Agency,Israel-Palestine Conflict,{'neutral': 2},0.0288134270101483,0.0
2022-07,Tasnim News Agency,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.044904199696407444,0.5
2022-07,The Atlantic,Russian Invasion of Ukraine,"{'positive': 8, 'neutral': 3}",0.08213747921572227,0.7272727272727273
2022-07,The Daily Telegraph,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 1}",0.01315064720907112,0.14285714285714285
2022-07,The Diplomat,Israel-Palestine Conflict,{'positive': 1},0.0663567913567913,1.0
2022-07,The Diplomat,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 4}",0.10522154812779812,0.5555555555555556
2022-07,The Economist,Israel-Palestine Conflict,{'neutral': 2},0.0441248587760215,0.0
2022-07,The Economist,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.0278742565115857,0.5
2022-07,The Globe and Mail,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.1025194455750011,0.6666666666666666
2022-07,The Guardian,Russian Invasion of Ukraine,"{'negative': 1, 'neutral': 1, 'positive': 1}",-0.007592592592592605,0.0
2022-07,The Hill,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 2}",0.046519170464320365,0.4
2022-07,The Hindu,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.0366561978326684,0.5
2022-07,The Independent,Israel-Palestine Conflict,{'positive': 1},0.1172133300422774,1.0
2022-07,The Independent,Russian Invasion of Ukraine,"{'negative': 1, 'positive': 1}",0.006584821428571502,0.0
2022-07,The Intercept,Israel-Palestine Conflict,{'positive': 1},0.0614448514448514,1.0
2022-07,The Intercept,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 1}",0.041795798898071605,0.16666666666666666
2022-07,The Japan Times,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 2, 'negative': 2}",0.08001233492060088,0.3333333333333333
2022-07,The Jerusalem Post,Israel-Palestine Conflict,"{'neutral': 3, 'positive': 2}",0.09475514953456127,0.4
2022-07,The Jerusalem Post,Russian Invasion of Ukraine,"{'neutral': 2, 'negative': 1, 'positive': 1}",0.022343143572656033,0.0
2022-07,The Mirror,Russian Invasion of Ukraine,{'neutral': 2},0.0024999999999999,0.0
2022-07,The New Statesman,Russian Invasion of Ukraine,"{'neutral': 7, 'positive': 2}",0.026834519833573427,0.2222222222222222
2022-07,The New York Times,Israel-Palestine Conflict,{'positive': 2},0.21432750853482557,1.0
2022-07,The New York Times,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 1}",0.01626510426392776,0.16666666666666666
2022-07,The Observer,Russian Invasion of Ukraine,{'positive': 1},0.0967054263565891,1.0
2022-07,The South China Morning Post,Russian Invasion of Ukraine,{'neutral': 3},0.0,0.0
2022-07,The Spectator,Israel-Palestine Conflict,{'neutral': 1},0.0393380393380393,0.0
2022-07,The Spectator,Russian Invasion of Ukraine,{'neutral': 4},0.009808660680882899,0.0
2022-07,The Sun,Russian Invasion of Ukraine,{'neutral': 2},,0.0
2022-07,The Sydney Morning Herald,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.034541062801932296,0.5
2022-07,The Times,Russian Invasion of Ukraine,{'neutral': 1},0.0499999999999999,0.0
2022-07,The Times of India,Russian Invasion of Ukraine,"{'positive': 3, 'negative': 1, 'neutral': 1}",0.11972448979591839,0.4
2022-07,The Wall Street Journal,Israel-Palestine Conflict,{'negative': 1},-0.117391304347826,-1.0
2022-07,The Wall Street Journal,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 3}",0.07587352499650883,0.42857142857142855
2022-07,USA Today,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 4}",0.07241826340993407,0.4444444444444444
2022-07,Vox,Israel-Palestine Conflict,{'positive': 1},0.0504716231780451,1.0
2022-07,Vox,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.04386792452830187,0.25
2022-08,20 Minutos,Russian Invasion of Ukraine,{'positive': 2},0.06366058034374861,1.0
2022-08,Al Jazeera,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.045296049664881904,0.3333333333333333
2022-08,Amnesty International publications,Israel-Palestine Conflict,{'neutral': 2},0.0013809523809523,0.0
2022-08,Amnesty International publications,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 2}",0.2154074868583797,0.5
2022-08,Arab News,Israel-Palestine Conflict,"{'positive': 2, 'neutral': 1}",0.07613647225003996,0.6666666666666666
2022-08,Associated Press (AP),Russian Invasion of Ukraine,{'positive': 1},0.103762110904968,1.0
2022-08,BBC News,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.02456947362278243,0.3333333333333333
