month,outlet_name,conflict_name,sentiment_category,sentiment,sentiment_score,article_count,normalized_sentiment_score
2021-09,The Intercept,Israel-Palestine Conflict,{'neutral': 1},0.0437698412698412,0.0,34,0.0
2021-09,The Jerusalem Post,Israel-Palestine Conflict,"{'neutral': 5, 'positive': 1}",0.04337970861731288,0.16666666666666666,34,0.004901960784313725
2021-09,The Mirror,Israel-Palestine Conflict,{'neutral': 1},0.0044276094276094,0.0,34,0.0
2021-09,The New Statesman,Israel-Palestine Conflict,"{'positive': 2, 'neutral': 2}",0.06558506343067755,0.5,34,0.014705882352941176
2021-09,The New Statesman,Russian Invasion of Ukraine,{'neutral': 1},,0.0,12,0.0
2021-09,The New York Times,Israel-Palestine Conflict,"{'neutral': 1, 'positive': 1}",0.05425810422520945,0.5,34,0.014705882352941176
2021-09,The Sydney Morning Herald,Russian Invasion of Ukraine,{'positive': 1},0.25,1.0,12,0.08333333333333333
2021-10,BuzzFeed News,Russian Invasion of Ukraine,{'positive': 1},0.0825396825396825,1.0,14,0.07142857142857142
2021-10,Council on Foreign Relations,Israel-Palestine Conflict,"{'positive': 1, 'neutral': 1}",0.0777098969406661,0.5,21,0.023809523809523808
2021-10,Deutsche Welle,Israel-Palestine Conflict,{'neutral': 2},,0.0,21,0.0
2021-10,El Confidencial,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.45,0.5,14,0.03571428571428571
2021-10,Financial Times,Israel-Palestine Conflict,{'neutral': 1},,0.0,21,0.0
2021-10,Foreign Policy,Israel-Palestine Conflict,{'positive': 3},0.0789741447201244,1.0,21,0.047619047619047616
2021-10,Haaretz ,Israel-Palestine Conflict,{'negative': 1},-0.1265416556232882,-1.0,21,-0.047619047619047616
2021-10,International Crisis Group reports,Israel-Palestine Conflict,{'neutral': 2},,0.0,21,0.0
2021-10,International Crisis Group reports,Russian Invasion of Ukraine,{'neutral': 1},-0.0496794871794871,0.0,14,0.0
2021-10,Kommersant,Russian Invasion of Ukraine,{'neutral': 3},0.0305555555555555,0.0,14,0.0
2021-10,La Razón,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.0484357634091676,0.6666666666666666,14,0.047619047619047616
2021-10,Los Angeles Times,Israel-Palestine Conflict,{'neutral': 1},,0.0,21,0.0
2021-10,Mediapart,Israel-Palestine Conflict,{'positive': 1},0.1088248455664185,1.0,21,0.047619047619047616
2021-10,Mediapart,Russian Invasion of Ukraine,{'neutral': 2},0.01666666666666665,0.0,14,0.0
2021-10,NPR,Russian Invasion of Ukraine,{'positive': 1},0.1030430228994822,1.0,14,0.07142857142857142
2021-10,Politico,Israel-Palestine Conflict,{'negative': 1},-0.0944139194139194,-1.0,21,-0.047619047619047616
2021-10,RT (Russia Today),Israel-Palestine Conflict,{'neutral': 1},,0.0,21,0.0
2021-10,RTVE,Israel-Palestine Conflict,{'positive': 1},0.1625,1.0,21,0.047619047619047616
2021-10,Tasnim News Agency,Israel-Palestine Conflict,{'neutral': 2},,0.0,21,0.0
2021-10,The Diplomat,Israel-Palestine Conflict,{'positive': 1},0.0674124247400109,1.0,21,0.047619047619047616
2021-10,The Economist,Russian Invasion of Ukraine,{'positive': 1},0.0541666666666666,1.0,14,0.07142857142857142
2021-10,The Hill,Israel-Palestine Conflict,{'neutral': 1},,0.0,21,0.0
2021-10,The New Statesman,Israel-Palestine Conflict,{'positive': 1},0.1246305418719211,1.0,21,0.047619047619047616
2021-11,Amnesty International publications,Israel-Palestine Conflict,"{'positive': 1, 'neutral': 1}",0.1152101805141532,0.5,31,0.016129032258064516
2021-11,Amnesty International publications,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.1078866244491244,0.5,32,0.015625
2021-11,Bloomberg,Russian Invasion of Ukraine,{'neutral': 2},0.0055592691622103,0.0,32,0.0
2021-11,CNN ,Russian Invasion of Ukraine,{'positive': 1},0.0747083511168018,1.0,32,0.03125
2021-11,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,{'neutral': 1},,0.0,31,0.0
2021-11,China Daily,Russian Invasion of Ukraine,{'neutral': 2},0.00633630952380955,0.0,32,0.0
2021-11,Council on Foreign Relations,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.0916666666666667,0.5,32,0.015625
2021-11,El Confidencial,Russian Invasion of Ukraine,{'neutral': 1},,0.0,32,0.0
2021-11,Foreign Affairs,Russian Invasion of Ukraine,{'positive': 2},0.23016476465246954,1.0,32,0.03125
2021-11,Foreign Policy,Israel-Palestine Conflict,{'neutral': 2},0.0166711253789905,0.0,31,0.0
2021-11,France 24,Israel-Palestine Conflict,{'neutral': 2},-0.01946536168234285,0.0,31,0.0
2021-11,Institute for International Strategic Studies (IISS) publications,Israel-Palestine Conflict,{'positive': 3},0.06778423855346927,1.0,31,0.03225806451612903
2021-11,International Crisis Group reports,Israel-Palestine Conflict,"{'positive': 1, 'neutral': 1}",0.1115384615384615,0.5,31,0.016129032258064516
2021-11,International Crisis Group reports,Russian Invasion of Ukraine,{'neutral': 3},-0.0056531703590527,0.0,32,0.0
2021-11,Just Security,Russian Invasion of Ukraine,{'positive': 1},0.0567792784992785,1.0,32,0.03125
2021-11,Kommersant,Russian Invasion of Ukraine,{'positive': 2},0.09424309056576495,1.0,32,0.03125
2021-11,L'Express,Russian Invasion of Ukraine,{'neutral': 1},,0.0,32,0.0
2021-11,La Razón,Russian Invasion of Ukraine,{'positive': 2},0.47881944444444446,1.0,32,0.03125
2021-11,Los Angeles Times,Israel-Palestine Conflict,{'neutral': 1},0.0043730960397627,0.0,31,0.0
2021-11,NPR,Israel-Palestine Conflict,{'neutral': 2},0.0249999999999999,0.0,31,0.0
2021-11,People's Daily,Israel-Palestine Conflict,"{'positive': 2, 'neutral': 1}",0.06716645136934986,0.6666666666666666,31,0.02150537634408602
2021-11,Politico,Russian Invasion of Ukraine,{'positive': 1},0.0575757575757575,1.0,32,0.03125
2021-11,Press TV,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.1916666666666666,0.5,32,0.015625
2021-11,RT (Russia Today),Israel-Palestine Conflict,{'positive': 2},0.20298674434312725,1.0,31,0.03225806451612903
2021-11,TASS,Russian Invasion of Ukraine,{'neutral': 1},0.0,0.0,32,0.0
2021-11,The Daily Telegraph,Russian Invasion of Ukraine,{'neutral': 1},0.0241341991341991,0.0,32,0.0
2021-11,The Guardian,Russian Invasion of Ukraine,{'positive': 1},0.0527777777777777,1.0,32,0.03125
2021-11,The Guardian International Edition,Israel-Palestine Conflict,{'positive': 1},0.0519985955814833,1.0,31,0.03225806451612903
2021-11,The Intercept,Russian Invasion of Ukraine,{'positive': 1},0.182716049382716,1.0,32,0.03125
2021-11,The Japan Times,Israel-Palestine Conflict,{'neutral': 1},-0.0372685185185185,0.0,31,0.0
2021-11,The Jerusalem Post,Israel-Palestine Conflict,"{'positive': 2, 'neutral': 1}",0.0673453282828282,0.6666666666666666,31,0.02150537634408602
2021-11,The New Statesman,Israel-Palestine Conflict,{'neutral': 1},0.0089665309814563,0.0,31,0.0
2021-11,The New Statesman,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.0419871348937119,0.3333333333333333,32,0.010416666666666666
2021-11,The New York Times,Israel-Palestine Conflict,"{'neutral': 3, 'positive': 1}",0.0060411308905285,0.25,31,0.008064516129032258
2021-11,The South China Morning Post,Russian Invasion of Ukraine,{'neutral': 1},-0.0316666666666666,0.0,32,0.0
2021-11,The Washington Post,Israel-Palestine Conflict,{'neutral': 1},0.0342322643343051,0.0,31,0.0
2021-12,Al Jazeera,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.3499999999999999,0.5,108,0.004629629629629629
2021-12,Amnesty International publications,Russian Invasion of Ukraine,"{'neutral': 1, 'negative': 1, 'positive': 1}",0.030800771487046005,0.0,108,0.0
2021-12,Arab News,Israel-Palestine Conflict,{'positive': 1},0.0960748263364542,1.0,23,0.043478260869565216
2021-12,Associated Press (AP),Russian Invasion of Ukraine,{'neutral': 1},0.0109992784992784,0.0,108,0.0
2021-12,BBC News,Russian Invasion of Ukraine,{'neutral': 2},0.016279809371914603,0.0,108,0.0
2021-12,BuzzFeed News,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.04913417582218944,0.6666666666666666,108,0.006172839506172839
2021-12,CBC News,Russian Invasion of Ukraine,{'negative': 1},-0.1333333333333333,-1.0,108,-0.009259259259259259
2021-12,CNN ,Russian Invasion of Ukraine,"{'neutral': 3, 'negative': 1}",-0.0109294871794872,-0.25,108,-0.0023148148148148147
2021-12,Channel 4 News,Russian Invasion of Ukraine,{'neutral': 1},0.0,0.0,108,0.0
2021-12,China Daily,Russian Invasion of Ukraine,{'neutral': 2},0.0,0.0,108,0.0
2021-12,Council on Foreign Relations,Russian Invasion of Ukraine,{'neutral': 2},0.025575396825396748,0.0,108,0.0
2021-12,Dawn,Russian Invasion of Ukraine,{'positive': 2},0.13201275045537336,1.0,108,0.009259259259259259
2021-12,Der Spiegel,Israel-Palestine Conflict,{'positive': 1},0.0682346109175377,1.0,23,0.043478260869565216
2021-12,El Confidencial,Russian Invasion of Ukraine,{'neutral': 2},0.036910880458124504,0.0,108,0.0
2021-12,Evening Standard,Russian Invasion of Ukraine,{'positive': 1},0.0548537321264594,1.0,108,0.009259259259259259
2021-12,Financial Times,Israel-Palestine Conflict,{'neutral': 1},-0.0303741035084318,0.0,23,0.0
2021-12,Foreign Affairs,Russian Invasion of Ukraine,"{'neutral': 2, 'negative': 1, 'positive': 1}",-0.038765372392695265,0.0,108,0.0
2021-12,Foreign Policy,Israel-Palestine Conflict,"{'neutral': 1, 'positive': 1}",0.03337193714213625,0.5,23,0.021739130434782608
2021-12,Fox News,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.0978004535147392,0.5,108,0.004629629629629629
2021-12,France 24,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 2}",0.07864556233169369,0.5,108,0.004629629629629629
2021-12,Global Times,Israel-Palestine Conflict,{'positive': 2},0.0773463512831021,1.0,23,0.043478260869565216
2021-12,Global Times,Russian Invasion of Ukraine,"{'positive': 2, 'negative': 1, 'neutral': 1}",0.035661864319651175,0.25,108,0.0023148148148148147
2021-12,Haaretz ,Israel-Palestine Conflict,{'positive': 1},0.0664208510223002,1.0,23,0.043478260869565216
2021-12,Haaretz ,Russian Invasion of Ukraine,"{'neutral': 2, 'negative': 1}",-0.0629020202020202,-0.3333333333333333,108,-0.0030864197530864196
2021-12,IRNA (Islamic Republic News Agency),Israel-Palestine Conflict,{'neutral': 1},0.0,0.0,23,0.0
2021-12,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,{'neutral': 1},0.0204349867000469,0.0,108,0.0
2021-12,International Crisis Group reports,Israel-Palestine Conflict,"{'neutral': 2, 'negative': 1}",-0.1409090909090909,-0.3333333333333333,23,-0.014492753623188404
2021-12,International Crisis Group reports,Russian Invasion of Ukraine,"{'neutral': 7, 'positive': 1}",0.03279163127203142,0.125,108,0.0011574074074074073
2021-12,Just Security,Russian Invasion of Ukraine,{'positive': 1},0.0526202112885931,1.0,108,0.009259259259259259
2021-12,Kommersant,Russian Invasion of Ukraine,{'neutral': 1},-0.0249478609625668,0.0,108,0.0
2021-12,L'Express,Russian Invasion of Ukraine,{'neutral': 1},0.0,0.0,108,0.0
2021-12,Le Figaro,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.09315953654188945,0.5,108,0.004629629629629629
2021-12,Les Echos,Russian Invasion of Ukraine,{'neutral': 2},0.02566668059036475,0.0,108,0.0
2021-12,Los Angeles Times,Russian Invasion of Ukraine,{'positive': 3},0.058180446491492975,1.0,108,0.009259259259259259
2021-12,MSNBC ,Russian Invasion of Ukraine,{'neutral': 1},0.0355372332346016,0.0,108,0.0
2021-12,Mediapart,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.13190726601440883,0.6666666666666666,108,0.006172839506172839
2021-12,Metro,Israel-Palestine Conflict,{'positive': 1},0.1598484848484848,1.0,23,0.043478260869565216
2021-12,NBC News,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 2}",0.13999520717377856,0.6,108,0.005555555555555556
2021-12,NPR,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.0609132373385422,0.3333333333333333,108,0.0030864197530864196
2021-12,Politico,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 1}",0.031480599948645036,0.16666666666666666,108,0.0015432098765432098
2021-12,Press TV,Russian Invasion of Ukraine,{'neutral': 3},0.03184773264560493,0.0,108,0.0
2021-12,RT (Russia Today),Russian Invasion of Ukraine,{'neutral': 1},-0.0299999999999999,0.0,108,0.0
2021-12,RTVE,Russian Invasion of Ukraine,"{'neutral': 1, 'negative': 1}",-0.04571583178726035,-0.5,108,-0.004629629629629629
2021-12,TASS,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 1}",0.08597548249903869,0.75,108,0.006944444444444444
2021-12,Tasnim News Agency,Israel-Palestine Conflict,{'positive': 2},0.0649365236213062,1.0,23,0.043478260869565216
2021-12,The Atlantic,Russian Invasion of Ukraine,{'positive': 1},0.0955357142857143,1.0,108,0.009259259259259259
2021-12,The Conversation UK,Russian Invasion of Ukraine,{'negative': 1},-0.1293939393939394,-1.0,108,-0.009259259259259259
2021-12,The Daily Telegraph,Israel-Palestine Conflict,{'negative': 1},-0.050438596491228,-1.0,23,-0.043478260869565216
2021-12,The Economist,Russian Invasion of Ukraine,{'positive': 1},0.1410657500935279,1.0,108,0.009259259259259259
2021-12,The Hill,Russian Invasion of Ukraine,{'positive': 1},0.0901234567901234,1.0,108,0.009259259259259259
2021-12,The Intercept,Israel-Palestine Conflict,{'neutral': 1},0.0424999999999999,0.0,23,0.0
2021-12,The Intercept,Russian Invasion of Ukraine,{'neutral': 2},0.0018359505418328974,0.0,108,0.0
2021-12,The Japan Times,Russian Invasion of Ukraine,{'neutral': 2},0.00110625007354065,0.0,108,0.0
2021-12,The Jerusalem Post,Israel-Palestine Conflict,"{'neutral': 4, 'positive': 1}",0.022198514118156976,0.2,23,0.008695652173913044
2021-12,The Mirror,Russian Invasion of Ukraine,{'neutral': 1},0.0206310915452706,0.0,108,0.0
2021-12,The New Statesman,Israel-Palestine Conflict,{'positive': 1},0.3499999999999999,1.0,23,0.043478260869565216
2021-12,The South China Morning Post,Russian Invasion of Ukraine,{'positive': 3},0.0753065239215991,1.0,108,0.009259259259259259
2021-12,The Spectator,Russian Invasion of Ukraine,{'positive': 2},0.06435905349794235,1.0,108,0.009259259259259259
2021-12,The Sun,Russian Invasion of Ukraine,{'positive': 1},0.0541666666666666,1.0,108,0.009259259259259259
2021-12,Vox,Russian Invasion of Ukraine,{'negative': 1},-0.145,-1.0,108,-0.009259259259259259
2021-12,Xinhua News Agency,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.05248303287543685,0.5,108,0.004629629629629629
2022-01,20 Minutos,Russian Invasion of Ukraine,{'positive': 2},0.1717353535353535,1.0,271,0.0036900369003690036
2022-01,Al Jazeera,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 2, 'negative': 1}",0.02189925919471128,0.14285714285714285,271,0.0005271481286241433
2022-01,Amnesty International publications,Israel-Palestine Conflict,{'positive': 1},0.050320462181776,1.0,16,0.0625
2022-01,Amnesty International publications,Russian Invasion of Ukraine,{'positive': 1},0.0532155728135627,1.0,271,0.0036900369003690036
2022-01,Associated Press (AP),Russian Invasion of Ukraine,{'neutral': 1},0.0465662115662115,0.0,271,0.0
2022-01,BBC News,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.0728907867494824,0.5,271,0.0018450184501845018
2022-01,Bloomberg,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.0433652284818226,0.25,271,0.0009225092250922509
2022-01,BuzzFeed News,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 4, 'negative': 1}",0.055005506577656973,0.3,271,0.001107011070110701
2022-01,CBC News,Russian Invasion of Ukraine,"{'positive': 4, 'neutral': 3, 'negative': 1}",0.06033950674070194,0.375,271,0.0013837638376383763
2022-01,CNN ,Russian Invasion of Ukraine,"{'neutral': 7, 'positive': 3, 'negative': 1}",0.014904623532808359,0.18181818181818182,271,0.0006709158000670916
2022-01,Carnegie Endowment for International Peace publications,Russian Invasion of Ukraine,{'positive': 1},0.1712662337662337,1.0,271,0.0036900369003690036
2022-01,Channel 4 News,Russian Invasion of Ukraine,{'neutral': 1},0.0183333333333333,0.0,271,0.0
2022-01,China Daily,Russian Invasion of Ukraine,"{'positive': 1, 'negative': 1}",-0.07348159171075841,0.0,271,0.0
2022-01,Council on Foreign Relations,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.015427231498660031,0.3333333333333333,271,0.0012300123001230013
2022-01,Dawn,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.05686610159266405,0.5,271,0.0018450184501845018
2022-01,Der Spiegel,Russian Invasion of Ukraine,{'positive': 1},0.1549126468769326,1.0,271,0.0036900369003690036
2022-01,Deutsche Welle,Israel-Palestine Conflict,{'positive': 1},0.0866134559884559,1.0,16,0.0625
2022-01,El Confidencial,Russian Invasion of Ukraine,"{'positive': 4, 'neutral': 2}",0.040073661573352265,0.6666666666666666,271,0.0024600246002460025
2022-01,El Mundo,Russian Invasion of Ukraine,"{'neutral': 10, 'positive': 9, 'negative': 2}",0.0341509958014205,0.3333333333333333,271,0.0012300123001230013
2022-01,El País,Russian Invasion of Ukraine,{'positive': 1},0.0834515629298238,1.0,271,0.0036900369003690036
2022-01,Foreign Affairs,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 2}",0.07238518449392772,0.5,271,0.0018450184501845018
2022-01,Foreign Policy,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 1, 'negative': 1}",0.02721800496979974,0.4,271,0.0014760147601476016
2022-01,Fox News,Russian Invasion of Ukraine,{'neutral': 1},0.0236602253168518,0.0,271,0.0
2022-01,France 24,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 3}",0.1505108768173284,0.42857142857142855,271,0.0015814443858724301
2022-01,Global Times,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 2}",0.11644389561056226,0.6,271,0.002214022140221402
2022-01,Haaretz ,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.038163378192447896,0.5,271,0.0018450184501845018
2022-01,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,{'neutral': 1},0.0,0.0,271,0.0
2022-01,Interfax,Russian Invasion of Ukraine,{'neutral': 1},0.0,0.0,271,0.0
2022-01,International Crisis Group reports,Israel-Palestine Conflict,"{'neutral': 2, 'positive': 1}",0.015119279984595202,0.3333333333333333,16,0.020833333333333332
2022-01,International Crisis Group reports,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.1125,0.5,271,0.0018450184501845018
2022-01,Just Security,Israel-Palestine Conflict,{'neutral': 2},0.0350844510680576,0.0,16,0.0
2022-01,Just Security,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.07722366425390617,0.6666666666666666,271,0.0024600246002460025
2022-01,Kommersant,Russian Invasion of Ukraine,{'positive': 1},0.0722070246538332,1.0,271,0.0036900369003690036
2022-01,L'Express,Russian Invasion of Ukraine,"{'neutral': 2, 'negative': 1, 'positive': 1}",-0.016043968882330964,0.0,271,0.0
2022-01,La Razón,Russian Invasion of Ukraine,"{'neutral': 1, 'negative': 1}",-0.0625,-0.5,271,-0.0018450184501845018
2022-01,La Vanguardia,Russian Invasion of Ukraine,{'neutral': 9},0.007604082435886678,0.0,271,0.0
2022-01,Le Parisien,Russian Invasion of Ukraine,{'positive': 1},0.1027760987092784,1.0,271,0.0036900369003690036
2022-01,Les Echos,Russian Invasion of Ukraine,{'positive': 3},0.090949497858772,1.0,271,0.0036900369003690036
2022-01,Libération,Russian Invasion of Ukraine,{'neutral': 1},0.0,0.0,271,0.0
2022-01,Los Angeles Times,Russian Invasion of Ukraine,"{'positive': 6, 'neutral': 5}",0.10017061974303813,0.5454545454545454,271,0.0020127474002012745
2022-01,MSNBC ,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.026921244760530465,0.3333333333333333,271,0.0012300123001230013
2022-01,NBC News,Russian Invasion of Ukraine,"{'neutral': 10, 'positive': 9}",0.0626362464702542,0.47368421052631576,271,0.0017479122159642648
2022-01,NPR,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 2}",0.039239557246454435,0.2,271,0.0007380073800738008
2022-01,Politico,Russian Invasion of Ukraine,"{'positive': 4, 'neutral': 4}",0.11908165374943573,0.5,271,0.0018450184501845018
2022-01,Press TV,Russian Invasion of Ukraine,"{'positive': 7, 'negative': 1, 'neutral': 1}",0.0227862492089098,0.6666666666666666,271,0.0024600246002460025
2022-01,Público,Russian Invasion of Ukraine,"{'neutral': 1, 'negative': 1}",-0.037818184978698044,-0.5,271,-0.0018450184501845018
2022-01,RIA Novosti,Russian Invasion of Ukraine,{'positive': 1},0.0741317941317941,1.0,271,0.0036900369003690036
2022-01,RT (Russia Today),Israel-Palestine Conflict,{'neutral': 1},,0.0,16,0.0
2022-01,RT (Russia Today),Russian Invasion of Ukraine,{'neutral': 1},,0.0,271,0.0
2022-01,RTVE,Russian Invasion of Ukraine,{'neutral': 2},,0.0,271,0.0
2022-01,Radio France Internationale (RFI),Israel-Palestine Conflict,{'positive': 1},0.1114273907910271,1.0,16,0.0625
2022-01,TASS,Russian Invasion of Ukraine,{'positive': 1},0.0638756613756613,1.0,271,0.0036900369003690036
2022-01,Tasnim News Agency,Israel-Palestine Conflict,"{'neutral': 1, 'positive': 1}",0.0441590226051838,0.5,16,0.03125
2022-01,Tasnim News Agency,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 1}",0.15329969160529222,0.75,271,0.0027675276752767526
2022-01,The Atlantic,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 2}",0.038018808242602245,0.2857142857142857,271,0.0010542962572482866
2022-01,The Conversation UK,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.062448004768578896,0.5,271,0.0018450184501845018
2022-01,The Diplomat,Israel-Palestine Conflict,"{'neutral': 3, 'positive': 1}",0.0353791321546005,0.25,16,0.015625
2022-01,The Diplomat,Russian Invasion of Ukraine,{'neutral': 3},-0.019946311858076535,0.0,271,0.0
2022-01,The Economist,Israel-Palestine Conflict,{'positive': 1},0.3499999999999999,1.0,16,0.0625
2022-01,The Economist,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1, 'negative': 1}",-0.1012333623862446,0.0,271,0.0
2022-01,The Guardian,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 2}",0.03184791690256123,0.5,271,0.0018450184501845018
2022-01,The Hill,Russian Invasion of Ukraine,{'neutral': 1},,0.0,271,0.0
2022-01,The Intercept,Russian Invasion of Ukraine,{'positive': 1},0.1218701095461658,1.0,271,0.0036900369003690036
2022-01,The Japan Times,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.058561496667461126,0.25,271,0.0009225092250922509
2022-01,The Mirror,Russian Invasion of Ukraine,{'neutral': 1},0.029777021919879,0.0,271,0.0
2022-01,The New Statesman,Russian Invasion of Ukraine,{'positive': 1},0.0586538461538461,1.0,271,0.0036900369003690036
2022-01,The New York Times,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.0434324758982258,0.25,271,0.0009225092250922509
2022-01,The South China Morning Post,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 2, 'negative': 1}",-0.10226936436800588,0.16666666666666666,271,0.0006150061500615006
2022-01,The Spectator,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 1}",0.08199211431244828,0.14285714285714285,271,0.0005271481286241433
2022-01,The Sun,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1, 'negative': 1}",-0.05643772088939808,0.0,271,0.0
2022-01,The Sydney Morning Herald,Russian Invasion of Ukraine,{'positive': 1},0.0844405594405594,1.0,271,0.0036900369003690036
2022-01,The Wall Street Journal,Russian Invasion of Ukraine,{'neutral': 1},0.0128280156057933,0.0,271,0.0
2022-01,USA Today,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 3}",0.07443514157828207,0.42857142857142855,271,0.0015814443858724301
2022-01,Vox,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 2}",0.048851849690438515,0.3333333333333333,271,0.0012300123001230013
2022-02,20 Minutos,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1, 'negative': 1}",-0.007438292701450633,0.0,1344,0.0
2022-02,Al Jazeera,Russian Invasion of Ukraine,"{'neutral': 24, 'positive': 6, 'negative': 4}",-0.005863923833554979,0.058823529411764705,1344,4.376750700280112e-05
2022-02,Amnesty International publications,Israel-Palestine Conflict,"{'positive': 4, 'neutral': 2, 'negative': 1}",0.02300540459116525,0.42857142857142855,30,0.014285714285714285
2022-02,Amnesty International publications,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 2, 'negative': 1}",0.042231719623055976,0.3333333333333333,1344,0.000248015873015873
2022-02,Associated Press (AP),Russian Invasion of Ukraine,{'neutral': 4},-0.002755846515689067,0.0,1344,0.0
2022-02,BBC News,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 5}",0.07059872660884273,0.5,1344,0.0003720238095238095
2022-02,Bloomberg,Russian Invasion of Ukraine,"{'positive': 9, 'neutral': 3, 'negative': 1}",0.04055398936552813,0.6153846153846154,1344,0.0004578754578754579
2022-02,BuzzFeed News,Russian Invasion of Ukraine,"{'neutral': 18, 'positive': 14, 'negative': 2}",0.0369491251461304,0.35294117647058826,1344,0.00026260504201680677
2022-02,CBC News,Russian Invasion of Ukraine,"{'positive': 19, 'neutral': 18, 'negative': 4}",0.040042592110114746,0.36585365853658536,1344,0.00027221254355400695
2022-02,CBS News,Russian Invasion of Ukraine,"{'positive': 7, 'neutral': 1}",0.18386740207342198,0.875,1344,0.0006510416666666666
2022-02,CNN ,Russian Invasion of Ukraine,"{'positive': 20, 'neutral': 16, 'negative': 4}",0.05584996070005646,0.4,1344,0.00029761904761904765
2022-02,Cadena SER,Russian Invasion of Ukraine,"{'positive': 2, 'negative': 1, 'neutral': 1}",0.1361111111111111,0.25,1344,0.00018601190476190475
2022-02,Channel 4 News,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 2, 'negative': 1}",0.009246515772644357,0.14285714285714285,1344,0.00010629251700680272
2022-02,China Daily,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 3}",0.08128139735659445,0.625,1344,0.0004650297619047619
2022-02,Council on Foreign Relations,Israel-Palestine Conflict,"{'positive': 1, 'neutral': 1}",0.0715924775707384,0.5,30,0.016666666666666666
2022-02,Council on Foreign Relations,Russian Invasion of Ukraine,"{'positive': 8, 'neutral': 6, 'negative': 2}",0.043380758787011205,0.375,1344,0.00027901785714285713
2022-02,Daily Mail,Israel-Palestine Conflict,{'neutral': 1},-0.0013283520132835,0.0,30,0.0
2022-02,Daily Mail,Russian Invasion of Ukraine,{'positive': 1},0.3499999999999999,1.0,1344,0.000744047619047619
2022-02,Dawn,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.1449375165650675,0.5,1344,0.0003720238095238095
2022-02,Der Spiegel,Russian Invasion of Ukraine,"{'positive': 4, 'neutral': 2, 'negative': 1}",0.0326339239483672,0.42857142857142855,1344,0.00031887755102040814
2022-02,El Confidencial,Russian Invasion of Ukraine,"{'neutral': 13, 'positive': 12, 'negative': 2}",0.034059407288183054,0.37037037037037035,1344,0.0002755731922398589
